date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:56:45	723699/723699	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jun%202023%2018:11:33%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/3642e313b2-1687182072/calve-75-jaar-abri-1185x1750mm_20-_lieke_wt.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/3642e313b2-1687182072/calve-75-jaar-abri-1185x1750mm_20-_lieke_wt.jpg	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:56:46	724252/724252	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jun%202023%2018:11:33%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/e61b6c532c-1687182072/calve-75-jaar-abri-1185x1750mm_20-_goal_wt.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/e61b6c532c-1687182072/calve-75-jaar-abri-1185x1750mm_20-_goal_wt.jpg	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:56:47	2876112/2876112	---M--	200	added ('OK')	video/mp4	date:Fri,%2023%20Jun%202023%2012:22:53%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/3f3ca0ac7b-1687182071/220408-calve-75-jaar-wt-social-kv-v03-4x5_preview.mp4	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/3f3ca0ac7b-1687182071/220408-calve-75-jaar-wt-social-kv-v03-4x5_preview.mp4	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:56:47	742214/742214	---M--	200	added ('OK')	image/jpeg	date:Thu,%2022%20Jun%202023%2018:11:33%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/fdd5060551-1687182073/calve-75-jaar-abri-1185x1750mm_20-_pietertje_wt.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/fdd5060551-1687182073/calve-75-jaar-abri-1185x1750mm_20-_pietertje_wt.jpg	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:56:47	1133961/1133961	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:26:45%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/458e1c32e0-1687182073/calve-ooh-480x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/458e1c32e0-1687182073/calve-ooh-480x270-crop-q72.jpg	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:56:48	178091/178091	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:37%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/19f1270fdb-1687182077/schermafbeelding-2023-06-19-om-10-11-53-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/19f1270fdb-1687182077/schermafbeelding-2023-06-19-om-10-11-53-480x270-crop-q72.png	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:57:00	1337275/1337275	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:45%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/19f1270fdb-1687182077/schermafbeelding-2023-06-19-om-10-11-53-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/19f1270fdb-1687182077/schermafbeelding-2023-06-19-om-10-11-53-1920x1080-crop-q72.png	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:57:01	3543463/3543463	---M--	200	added ('OK')	video/mp4	date:Fri,%2023%20Jun%202023%2012:22:53%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/895cebe03c-1687182075/evert_6_social-4x5_preview.mp4	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/895cebe03c-1687182075/evert_6_social-4x5_preview.mp4	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:57:01	3345419/3345419	---M--	200	added ('OK')	video/mp4	date:Fri,%2023%20Jun%202023%2012:22:53%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/99804e02ae-1687182075/ester-6_social-4x5_preview.mp4	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/99804e02ae-1687182075/ester-6_social-4x5_preview.mp4	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:57:02	3399492/3399492	---M--	200	added ('OK')	video/mp4	date:Fri,%2023%20Jun%202023%2012:22:53%20GMT	https://alfred.nl/media/pages/werk/calve-heritage-75-jaar/8a20e3a935-1687182074/dick_6_social-4x5_preview.mp4	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-heritage-75-jaar/8a20e3a935-1687182074/dick_6_social-4x5_preview.mp4	(from https://alfred.nl/werk/calve-heritage-75-jaar)
15:57:04	277156/277156	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2017:19:17%20GMT	https://alfred.nl/media/pages/werk/praxis-tuinfeest/95a732dfee-1687182070/schermafbeelding-2023-04-11-om-12-14-33-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/praxis-tuinfeest/95a732dfee-1687182070/schermafbeelding-2023-04-11-om-12-14-33-480x270-crop-q72.png	(from https://alfred.nl/werk/praxis-tuinfeest)
15:57:05	236049/236049	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:38%20GMT	https://alfred.nl/media/pages/werk/mora-empanadas/2b82bcb9bd-1687182069/schermafbeelding-2023-06-01-om-11-01-39-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/mora-empanadas/2b82bcb9bd-1687182069/schermafbeelding-2023-06-01-om-11-01-39-480x270-crop-q72.png	(from https://alfred.nl/werk/mora-empanadas)
15:57:05	3106850/3106850	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2017:19:19%20GMT	https://alfred.nl/media/pages/werk/praxis-tuinfeest/95a732dfee-1687182070/schermafbeelding-2023-04-11-om-12-14-33-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/praxis-tuinfeest/95a732dfee-1687182070/schermafbeelding-2023-04-11-om-12-14-33-1920x1080-crop-q72.png	(from https://alfred.nl/werk/praxis-tuinfeest)
15:57:06	164343/164343	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2012:53:00%20GMT	https://alfred.nl/media/pages/werk/texels-op-z-n-texels-case/eaf39a2c49-1687182066/still-texels-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/texels-op-z-n-texels-case/eaf39a2c49-1687182066/still-texels-480x270-crop-q72.png	(from https://alfred.nl/werk/texels-op-z-n-texels-case)
15:57:10	1914059/1914059	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2012:53:02%20GMT	https://alfred.nl/media/pages/werk/texels-op-z-n-texels-case/eaf39a2c49-1687182066/still-texels-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/texels-op-z-n-texels-case/eaf39a2c49-1687182066/still-texels-1920x1080-crop-q72.png	(from https://alfred.nl/werk/texels-op-z-n-texels-case)
15:57:11	1968630/1968630	---M--	200	added ('OK')	video/mp4	date:Thu,%2022%20Jun%202023%2012:52:59%20GMT	https://alfred.nl/media/pages/werk/texels-op-z-n-texels-case/9a6a301979-1687182067/texels-cafe-1080x1350-6-sec_1.mp4	F:/New%20Web/alfred/alfred.nl/media/pages/werk/texels-op-z-n-texels-case/9a6a301979-1687182067/texels-cafe-1080x1350-6-sec_1.mp4	(from https://alfred.nl/werk/texels-op-z-n-texels-case)
15:57:11	1978128/1978128	---M--	200	added ('OK')	video/mp4	date:Thu,%2022%20Jun%202023%2012:52:59%20GMT	https://alfred.nl/media/pages/werk/texels-op-z-n-texels-case/9ed7914235-1687182067/texels-seagulls-1080x1350-6-sec_1.mp4	F:/New%20Web/alfred/alfred.nl/media/pages/werk/texels-op-z-n-texels-case/9ed7914235-1687182067/texels-seagulls-1080x1350-6-sec_1.mp4	(from https://alfred.nl/werk/texels-op-z-n-texels-case)
15:57:12	1990117/1990117	---M--	200	added ('OK')	video/mp4	date:Thu,%2022%20Jun%202023%2012:52:59%20GMT	https://alfred.nl/media/pages/werk/texels-op-z-n-texels-case/790bf7578f-1687182068/texels-sheeps-1080x1350-6-sec_1.mp4	F:/New%20Web/alfred/alfred.nl/media/pages/werk/texels-op-z-n-texels-case/790bf7578f-1687182068/texels-sheeps-1080x1350-6-sec_1.mp4	(from https://alfred.nl/werk/texels-op-z-n-texels-case)
15:57:15	185820/185820	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:37%20GMT	https://alfred.nl/media/pages/werk/simpel-spelshow/5b942a46d0-1687182065/schermafbeelding-2022-08-24-om-12-01-25-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/simpel-spelshow/5b942a46d0-1687182065/schermafbeelding-2022-08-24-om-12-01-25-480x270-crop-q72.png	(from https://alfred.nl/werk/simpel-spelshow)
15:57:15	2514326/2514326	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:47%20GMT	https://alfred.nl/media/pages/werk/mora-empanadas/2b82bcb9bd-1687182069/schermafbeelding-2023-06-01-om-11-01-39-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/mora-empanadas/2b82bcb9bd-1687182069/schermafbeelding-2023-06-01-om-11-01-39-1920x1080-crop-q72.png	(from https://alfred.nl/werk/mora-empanadas)
15:57:15	178979/178979	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:12%20GMT	https://alfred.nl/media/pages/werk/texels-op-z-n-texels-case/9bb575b113-1687182066/6269cf9b-bc2a-4fc2-bb33-e710543c0ebd-270x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/texels-op-z-n-texels-case/9bb575b113-1687182066/6269cf9b-bc2a-4fc2-bb33-e710543c0ebd-270x270-crop-q72.jpg	(from https://alfred.nl/werk/texels-op-z-n-texels-case)
15:57:16	3239895/3239895	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:11%20GMT	https://alfred.nl/media/pages/werk/texels-op-z-n-texels-case/50631c621e-1687182068/texels-trap-270x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/texels-op-z-n-texels-case/50631c621e-1687182068/texels-trap-270x270-crop-q72.jpg	(from https://alfred.nl/werk/texels-op-z-n-texels-case)
15:57:16	73531/73531	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:15%20GMT	https://alfred.nl/media/pages/werk/calve-pindakaas-esther-vergeer/3c2431c28e-1687182064/calve-pindakaas-esther-vergeer-header-480x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-pindakaas-esther-vergeer/3c2431c28e-1687182064/calve-pindakaas-esther-vergeer-header-480x270-crop-q72.jpg	(from https://alfred.nl/werk/calve-pindakaas-esther-vergeer)
15:57:16	1690462/1690462	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:45%20GMT	https://alfred.nl/media/pages/werk/simpel-spelshow/5b942a46d0-1687182065/schermafbeelding-2022-08-24-om-12-01-25-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/simpel-spelshow/5b942a46d0-1687182065/schermafbeelding-2022-08-24-om-12-01-25-1920x1080-crop-q72.png	(from https://alfred.nl/werk/simpel-spelshow)
15:57:17	73531/73531	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:16%20GMT	https://alfred.nl/media/pages/werk/calve-pindakaas-esther-vergeer/3c2431c28e-1687182064/calve-pindakaas-esther-vergeer-header-1920x1080-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-pindakaas-esther-vergeer/3c2431c28e-1687182064/calve-pindakaas-esther-vergeer-header-1920x1080-crop-q72.jpg	(from https://alfred.nl/werk/calve-pindakaas-esther-vergeer)
15:57:18	228495/228495	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:37%20GMT	https://alfred.nl/media/pages/werk/amstel-drie-vrienden/8ddd74f9d5-1687182063/schermafbeelding-2023-05-25-om-15-56-41-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/amstel-drie-vrienden/8ddd74f9d5-1687182063/schermafbeelding-2023-05-25-om-15-56-41-480x270-crop-q72.png	(from https://alfred.nl/werk/amstel-drie-vrienden)
15:57:18	134162/134162	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:36%20GMT	https://alfred.nl/media/pages/werk/simpel-a-simpel-story/2b05665b43-1687182063/schermafbeelding-2023-05-25-om-13-24-13-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/simpel-a-simpel-story/2b05665b43-1687182063/schermafbeelding-2023-05-25-om-13-24-13-480x270-crop-q72.png	(from https://alfred.nl/werk/simpel-a-simpel-story)
15:57:19	2609670/2609670	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:48%20GMT	https://alfred.nl/media/pages/werk/amstel-drie-vrienden/8ddd74f9d5-1687182063/schermafbeelding-2023-05-25-om-15-56-41-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/amstel-drie-vrienden/8ddd74f9d5-1687182063/schermafbeelding-2023-05-25-om-15-56-41-1920x1080-crop-q72.png	(from https://alfred.nl/werk/amstel-drie-vrienden)
15:57:19	952866/952866	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:44%20GMT	https://alfred.nl/media/pages/werk/simpel-a-simpel-story/2b05665b43-1687182063/schermafbeelding-2023-05-25-om-13-24-13-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/simpel-a-simpel-story/2b05665b43-1687182063/schermafbeelding-2023-05-25-om-13-24-13-1920x1080-crop-q72.png	(from https://alfred.nl/werk/simpel-a-simpel-story)
15:57:20	210089/210089	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:37%20GMT	https://alfred.nl/media/pages/werk/jumbo-toetsweek/55f9c8eb82-1687182062/still-jumbo-agf-optie-1-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/jumbo-toetsweek/55f9c8eb82-1687182062/still-jumbo-agf-optie-1-480x270-crop-q72.png	(from https://alfred.nl/werk/jumbo-toetsweek)
15:57:21	138933/138933	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:19%20GMT	https://alfred.nl/media/pages/werk/sns-manifest/58034b4b58-1687182061/sns-manifest-header-480x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/sns-manifest/58034b4b58-1687182061/sns-manifest-header-480x270-crop-q72.jpg	(from https://alfred.nl/werk/sns-manifest)
15:57:21	138933/138933	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:20%20GMT	https://alfred.nl/media/pages/werk/sns-manifest/58034b4b58-1687182061/sns-manifest-header-1920x1080-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/sns-manifest/58034b4b58-1687182061/sns-manifest-header-1920x1080-crop-q72.jpg	(from https://alfred.nl/werk/sns-manifest)
15:57:22	1991791/1991791	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:46%20GMT	https://alfred.nl/media/pages/werk/jumbo-toetsweek/55f9c8eb82-1687182062/still-jumbo-agf-optie-1-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/jumbo-toetsweek/55f9c8eb82-1687182062/still-jumbo-agf-optie-1-1920x1080-crop-q72.png	(from https://alfred.nl/werk/jumbo-toetsweek)
15:57:22	198590/198590	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:37%20GMT	https://alfred.nl/media/pages/werk/calve-pindakaas-pietertje/680b02f581-1687182061/schermafbeelding-2023-05-25-om-12-06-20-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-pindakaas-pietertje/680b02f581-1687182061/schermafbeelding-2023-05-25-om-12-06-20-480x270-crop-q72.png	(from https://alfred.nl/werk/calve-pindakaas-pietertje)
15:57:23	1021238/1021238	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:22%20GMT	https://alfred.nl/media/pages/werk/venco-choco-d-rop/96e78fdc69-1687182059/venco-1920x1080-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/venco-choco-d-rop/96e78fdc69-1687182059/venco-1920x1080-crop-q72.jpg	(from https://alfred.nl/werk/venco-choco-d-rop)
15:57:24	1021238/1021238	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Mar%202024%2010:27:21%20GMT	https://alfred.nl/media/pages/werk/venco-choco-d-rop/96e78fdc69-1687182059/venco-480x270-crop-q72.jpg	F:/New%20Web/alfred/alfred.nl/media/pages/werk/venco-choco-d-rop/96e78fdc69-1687182059/venco-480x270-crop-q72.jpg	(from https://alfred.nl/werk/venco-choco-d-rop)
15:57:24	1842487/1842487	---M--	200	added ('OK')	video/mp4	date:Tue,%2027%20Jun%202023%2010:22:04%20GMT	https://alfred.nl/media/pages/werk/venco-choco-d-rop/2b245ea3f7-1687182058/venco_chocodrop_6s-b_16032021_generic_olv-4x5_1.mp4	F:/New%20Web/alfred/alfred.nl/media/pages/werk/venco-choco-d-rop/2b245ea3f7-1687182058/venco_chocodrop_6s-b_16032021_generic_olv-4x5_1.mp4	(from https://alfred.nl/werk/venco-choco-d-rop)
15:57:24	1962290/1962290	---M--	200	added ('OK')	video/mp4	date:Tue,%2027%20Jun%202023%2010:22:04%20GMT	https://alfred.nl/media/pages/werk/venco-choco-d-rop/76cb45fc6f-1687182058/venco_chocodrop_6s-e_16032021_generic_olv-4x5_1.mp4	F:/New%20Web/alfred/alfred.nl/media/pages/werk/venco-choco-d-rop/76cb45fc6f-1687182058/venco_chocodrop_6s-e_16032021_generic_olv-4x5_1.mp4	(from https://alfred.nl/werk/venco-choco-d-rop)
15:57:25	214206/214206	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:37%20GMT	https://alfred.nl/media/pages/werk/allianz-direct-20s-quote/d5f589c510-1687182057/schermafbeelding-2023-06-01-om-13-03-41-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/allianz-direct-20s-quote/d5f589c510-1687182057/schermafbeelding-2023-06-01-om-13-03-41-480x270-crop-q72.png	(from https://alfred.nl/werk/allianz-direct-20s-quote)
15:57:26	1787484/1787484	---M--	200	added ('OK')	video/mp4	date:Tue,%2027%20Jun%202023%2010:22:04%20GMT	https://alfred.nl/media/pages/werk/venco-choco-d-rop/6f75e71b0d-1687182059/venco_chocodrop_15s_16032021_generic_olv-4x5_1.mp4	F:/New%20Web/alfred/alfred.nl/media/pages/werk/venco-choco-d-rop/6f75e71b0d-1687182059/venco_chocodrop_15s_16032021_generic_olv-4x5_1.mp4	(from https://alfred.nl/werk/venco-choco-d-rop)
15:57:27	213228/213228	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:37%20GMT	https://alfred.nl/media/pages/werk/royal-club-doe-maar-wat/6ec558c228-1687182056/schermafbeelding-2023-06-01-om-13-02-12-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/royal-club-doe-maar-wat/6ec558c228-1687182056/schermafbeelding-2023-06-01-om-13-02-12-480x270-crop-q72.png	(from https://alfred.nl/werk/royal-club-doe-maar-wat)
15:57:27	1599393/1599393	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:46%20GMT	https://alfred.nl/media/pages/werk/allianz-direct-20s-quote/d5f589c510-1687182057/schermafbeelding-2023-06-01-om-13-03-41-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/allianz-direct-20s-quote/d5f589c510-1687182057/schermafbeelding-2023-06-01-om-13-03-41-1920x1080-crop-q72.png	(from https://alfred.nl/werk/allianz-direct-20s-quote)
15:57:30	189307/189307	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2013:43:12%20GMT	https://alfred.nl/media/pages/werk/amstel-terras/920cb736ae-1687182056/schermafbeelding-2023-06-01-om-15-01-59-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/amstel-terras/920cb736ae-1687182056/schermafbeelding-2023-06-01-om-15-01-59-480x270-crop-q72.png	(from https://alfred.nl/werk/amstel-terras)
15:57:30	1903943/1903943	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2013:43:14%20GMT	https://alfred.nl/media/pages/werk/amstel-terras/920cb736ae-1687182056/schermafbeelding-2023-06-01-om-15-01-59-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/amstel-terras/920cb736ae-1687182056/schermafbeelding-2023-06-01-om-15-01-59-1920x1080-crop-q72.png	(from https://alfred.nl/werk/amstel-terras)
15:57:30	2249414/2249414	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:48%20GMT	https://alfred.nl/media/pages/werk/calve-pindakaas-pietertje/680b02f581-1687182061/schermafbeelding-2023-05-25-om-12-06-20-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-pindakaas-pietertje/680b02f581-1687182061/schermafbeelding-2023-05-25-om-12-06-20-1920x1080-crop-q72.png	(from https://alfred.nl/werk/calve-pindakaas-pietertje)
15:57:30	2451207/2451207	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:48%20GMT	https://alfred.nl/media/pages/werk/royal-club-doe-maar-wat/6ec558c228-1687182056/schermafbeelding-2023-06-01-om-13-02-12-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/royal-club-doe-maar-wat/6ec558c228-1687182056/schermafbeelding-2023-06-01-om-13-02-12-1920x1080-crop-q72.png	(from https://alfred.nl/werk/royal-club-doe-maar-wat)
15:57:31	246822/246822	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:37%20GMT	https://alfred.nl/media/pages/werk/jumbo-gouden-loeki-kerst/85d29e272e-1687182055/schermafbeelding-2023-05-25-om-13-41-26-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/jumbo-gouden-loeki-kerst/85d29e272e-1687182055/schermafbeelding-2023-05-25-om-13-41-26-480x270-crop-q72.png	(from https://alfred.nl/werk/jumbo-gouden-loeki-kerst)
15:57:32	218428/218428	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:37%20GMT	https://alfred.nl/media/pages/werk/calve-pindakaas-lieke/db1f1a0532-1687182054/schermafbeelding-2023-05-25-om-12-11-27-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-pindakaas-lieke/db1f1a0532-1687182054/schermafbeelding-2023-05-25-om-12-11-27-480x270-crop-q72.png	(from https://alfred.nl/werk/calve-pindakaas-lieke)
15:57:32	2947787/2947787	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:48%20GMT	https://alfred.nl/media/pages/werk/jumbo-gouden-loeki-kerst/85d29e272e-1687182055/schermafbeelding-2023-05-25-om-13-41-26-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/jumbo-gouden-loeki-kerst/85d29e272e-1687182055/schermafbeelding-2023-05-25-om-13-41-26-1920x1080-crop-q72.png	(from https://alfred.nl/werk/jumbo-gouden-loeki-kerst)
15:57:33	161807/161807	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2022:36:22%20GMT	https://alfred.nl/media/pages/werk/jumbo-eentje-extra-weken/e622f5dc23-1687182053/schermafbeelding-2022-08-24-om-10-30-04-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/jumbo-eentje-extra-weken/e622f5dc23-1687182053/schermafbeelding-2022-08-24-om-10-30-04-480x270-crop-q72.png	(from https://alfred.nl/werk/jumbo-eentje-extra-weken)
15:57:33	126590/126590	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2022:36:22%20GMT	https://alfred.nl/media/pages/werk/hema-iconisch/0275982ded-1687182053/schermafbeelding-2023-06-01-om-15-47-29-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/hema-iconisch/0275982ded-1687182053/schermafbeelding-2023-06-01-om-15-47-29-480x270-crop-q72.png	(from https://alfred.nl/werk/hema-iconisch)
15:57:33	1143077/1143077	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2018:11:43%20GMT	https://alfred.nl/media/pages/werk/calve-pindakaas-lieke/db1f1a0532-1687182054/schermafbeelding-2023-05-25-om-12-11-27-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/calve-pindakaas-lieke/db1f1a0532-1687182054/schermafbeelding-2023-05-25-om-12-11-27-1920x1080-crop-q72.png	(from https://alfred.nl/werk/calve-pindakaas-lieke)
15:57:34	191876/191876	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2022:36:23%20GMT	https://alfred.nl/media/pages/werk/fonq-aaltje/8811202ee6-1687182052/fonq-aaltje-20-omruil2-00-00-12-02-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/fonq-aaltje/8811202ee6-1687182052/fonq-aaltje-20-omruil2-00-00-12-02-480x270-crop-q72.png	(from https://alfred.nl/werk/fonq-aaltje)
15:57:34	1490759/1490759	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2022:36:29%20GMT	https://alfred.nl/media/pages/werk/jumbo-eentje-extra-weken/e622f5dc23-1687182053/schermafbeelding-2022-08-24-om-10-30-04-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/jumbo-eentje-extra-weken/e622f5dc23-1687182053/schermafbeelding-2022-08-24-om-10-30-04-1920x1080-crop-q72.png	(from https://alfred.nl/werk/jumbo-eentje-extra-weken)
15:57:34	903499/903499	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2022:36:27%20GMT	https://alfred.nl/media/pages/werk/hema-iconisch/0275982ded-1687182053/schermafbeelding-2023-06-01-om-15-47-29-1920x1080-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/hema-iconisch/0275982ded-1687182053/schermafbeelding-2023-06-01-om-15-47-29-1920x1080-crop-q72.png	(from https://alfred.nl/werk/hema-iconisch)
15:57:35	236993/236993	---M--	200	added ('OK')	image/png	date:Wed,%2021%20Jun%202023%2022:36:23%20GMT	https://alfred.nl/media/pages/werk/jumbo-kerst-2016/9ee9fccf50-1687182051/schermafbeelding-2023-05-25-om-15-02-07-480x270-crop-q72.png	F:/New%20Web/alfred/alfred.nl/media/pages/werk/jumbo-kerst-2016/9ee9fccf50-1687182051/schermafbeelding-2023-05-25-om-15-02-07-480x270-crop-q72.png	(from https://alfred.nl/werk/jumbo-kerst-2016)
